ID,Group,Family,Subfamily,Kinase,Gene_Symbol
STMN2_90_102,CAMK,PHK,NA,PHKG1,PHKG1
STMN2_90_102,CAMK,PHK,NA,PHKG2,PHKG2
STMN2_90_102,CAMK,PIM,NA,PIM1,PIM1
STMN2_90_102,CAMK,PIM,NA,PIM2,PIM2
STMN2_90_102,CAMK,PIM,NA,PIM3,PIM3
STMN2_90_102,TKL,RIPK,NA,RIPK1,RIPK1
STMN2_90_102,TKL,RIPK,NA,RIPK2,RIPK2
STMN2_90_102,TKL,RIPK,NA,RIPK3,RIPK3
STMN2_90_102,TKL,RIPK,NA,ANKRD3,RIPK4
STMN2_90_102,TKL,RIPK,NA,SGK288,ANKK1
STMN2_90_102,AGC,RSK,MSK,MSK2,RPS6KA4
STMN2_90_102,AGC,RSK,MSK,MSK1,RPS6KA5
STMN2_90_102,AGC,RSK,P70,P70S6K,RPS6KB1
STMN2_90_102,AGC,RSK,P70,P70S6KB,RPS6KB2
STMN2_90_102,AGC,RSK,RSK,RSK3,RPS6KA1
STMN2_90_102,AGC,RSK,RSK,RSK1,RPS6KA2
STMN2_90_102,AGC,RSK,RSK,RSK2,RPS6KA3
STMN2_90_102,AGC,RSK,RSK,RSK4,RPS6KA6
TAU_524_536,AGC,AKT,NA,AKT1,AKT1
TAU_524_536,AGC,AKT,NA,AKT2,AKT2
TAU_524_536,AGC,AKT,NA,AKT3,AKT3
TAU_524_536,CAMK,CAMK1,NA,CAMK4,CAMK4
TAU_524_536,CAMK,CAMK1,NA,CAMK1A,CAMK1
TAU_524_536,CAMK,CAMK1,NA,CAMK1D,CAMK1D
TAU_524_536,CAMK,CAMK1,NA,CAMK1G,CAMK1G
TAU_524_536,CAMK,CAMK1,NA,CAMK1B,PNCK
TAU_524_536,CMGC,CDK,CCRK,CCRK,CCRK
TAU_524_536,CMGC,CDK,CDC2,CDC2,CDC2
TAU_524_536,CMGC,CDK,CDC2,CDK2,CDK2
TAU_524_536,CMGC,CDK,CDC2,CDK3,CDK3
TAU_524_536,CMGC,CDK,CDK10,CDK10,CDK10
TAU_524_536,CMGC,CDK,CDK4,CDK4,CDK4
TAU_524_536,CMGC,CDK,CDK4,CDK6,CDK6
TAU_524_536,CMGC,CDK,CDK5,CDK5,CDK5
TAU_524_536,CMGC,CDK,CDK7,CDK7,CDK7
TAU_524_536,CMGC,CDK,CDK8,CDK8,CDK8
TAU_524_536,CMGC,CDK,CDK8,CDK11,CDC2L6
TAU_524_536,CMGC,CDK,CDK9,CDK9,CDK9
TAU_524_536,CMGC,CDK,CRK7,CHED,CDC2L5
TAU_524_536,CMGC,CDK,CRK7,CRK7,CRKRS
TAU_524_536,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
TAU_524_536,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
TAU_524_536,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
TAU_524_536,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
TAU_524_536,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
TAU_524_536,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
TAU_524_536,CMGC,CDK,CDK11,CDK11B,CDK11B
TAU_524_536,AGC,DMPK,CRIK,CRIK,CIT
TAU_524_536,AGC,DMPK,GEK,DMPK1,DMPK
TAU_524_536,AGC,DMPK,GEK,MRCKA,CDC42BPA
TAU_524_536,AGC,DMPK,GEK,MRCKB,CDC42BPB
TAU_524_536,AGC,DMPK,GEK,DMPK2,CDC42BPG
TAU_524_536,AGC,DMPK,ROCK,ROCK1,ROCK1
TAU_524_536,AGC,DMPK,ROCK,ROCK2,ROCK2
TAU_524_536,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
TAU_524_536,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
TAU_524_536,CMGC,DYRK,DYRK2,DYRK3,DYRK3
TAU_524_536,CMGC,DYRK,DYRK2,DYRK2,DYRK2
TAU_524_536,CMGC,DYRK,DYRK2,DYRK4,DYRK4
TAU_524_536,CMGC,DYRK,HIPK,HIPK3,HIPK3
TAU_524_536,CMGC,DYRK,HIPK,HIPK2,HIPK2
TAU_524_536,CMGC,DYRK,HIPK,HIPK4,HIPK4
TAU_524_536,CMGC,DYRK,HIPK,HIPK1,HIPK1
TAU_524_536,CMGC,DYRK,PRP4,PRP4,PRPF4B
TAU_524_536,AGC,GRK,BARK,BARK1,ADRBK1
TAU_524_536,AGC,GRK,BARK,BARK2,ADRBK2
TAU_524_536,AGC,GRK,GRK,GPRK4,GRK4
TAU_524_536,AGC,GRK,GRK,GPRK5,GRK5
TAU_524_536,AGC,GRK,GRK,GPRK6,GRK6
TAU_524_536,AGC,GRK,GRK,RHOK,GRK1
TAU_524_536,AGC,GRK,GRK,GPRK7,GRK7
TAU_524_536,CMGC,GSK,NA,GSK3A,GSK3A
TAU_524_536,CMGC,GSK,NA,GSK3B,GSK3B
TAU_524_536,OTHER,IKK,NA,IKKA,CHUK
TAU_524_536,OTHER,IKK,NA,IKKB,IKBKB
TAU_524_536,OTHER,IKK,NA,IKKE,IKBKE
TAU_524_536,OTHER,IKK,NA,TBK1,TBK1
TAU_524_536,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
TAU_524_536,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
TAU_524_536,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
TAU_524_536,CAMK,MAPKAPK,MNK,MNK2,MKNK2
TAU_524_536,CAMK,MAPKAPK,MNK,MNK1,MKNK1
TAU_524_536,AGC,PDK1,NA,PDK1,PDPK1
TAU_524_536,OTHER,PEK,GCN2,GCN2,EIF2AK4
TAU_524_536,OTHER,PEK,HRI,HRI,EIF2AK1
TAU_524_536,OTHER,PEK,PEK,PEK,EIF2AK3
TAU_524_536,OTHER,PEK,PKR,PKR,EIF2AK2
TAU_524_536,CAMK,PHK,NA,PHKG1,PHKG1
TAU_524_536,CAMK,PHK,NA,PHKG2,PHKG2
TAU_524_536,CAMK,PIM,NA,PIM1,PIM1
TAU_524_536,CAMK,PIM,NA,PIM2,PIM2
TAU_524_536,CAMK,PIM,NA,PIM3,PIM3
TAU_524_536,AGC,PKA,NA,PKACA,PRKACA
TAU_524_536,AGC,PKA,NA,PKACB,PRKACB
TAU_524_536,AGC,PKA,NA,PKACG,PRKACG
TAU_524_536,AGC,PKA,NA,PRKX,PRKX
TAU_524_536,AGC,PKA,NA,PRKY,PRKY
TAU_524_536,CAMK,PKD,NA,PKD1,PRKD1
TAU_524_536,CAMK,PKD,NA,PKD3,PRKD3
TAU_524_536,CAMK,PKD,NA,PKD2,PRKD2
TAU_524_536,OTHER,PLK,PLK1,PLK1,PLK1
TAU_524_536,OTHER,PLK,PLK2,PLK3,PLK3
TAU_524_536,OTHER,PLK,PLK2,PLK2,PLK2
TAU_524_536,OTHER,PLK,SAK,PLK4,PLK4
TAU_524_536,TKL,RAF,KSR,KSR1,KSR1
TAU_524_536,TKL,RAF,KSR,KSR2,KSR2
TAU_524_536,TKL,RAF,RAF,ARAF,ARAF
TAU_524_536,TKL,RAF,RAF,BRAF,BRAF
TAU_524_536,TKL,RAF,RAF,RAF1,RAF1
TAU_524_536,TKL,RIPK,NA,RIPK1,RIPK1
TAU_524_536,TKL,RIPK,NA,RIPK2,RIPK2
TAU_524_536,TKL,RIPK,NA,RIPK3,RIPK3
TAU_524_536,TKL,RIPK,NA,ANKRD3,RIPK4
TAU_524_536,TKL,RIPK,NA,SGK288,ANKK1
TAU_524_536,AGC,RSK,MSK,MSK2,RPS6KA4
TAU_524_536,AGC,RSK,MSK,MSK1,RPS6KA5
TAU_524_536,AGC,RSK,P70,P70S6K,RPS6KB1
TAU_524_536,AGC,RSK,P70,P70S6KB,RPS6KB2
TAU_524_536,AGC,RSK,RSK,RSK3,RPS6KA1
TAU_524_536,AGC,RSK,RSK,RSK1,RPS6KA2
TAU_524_536,AGC,RSK,RSK,RSK2,RPS6KA3
TAU_524_536,AGC,RSK,RSK,RSK4,RPS6KA6
TAU_524_536,AGC,SGK,NA,SGK1,SGK
TAU_524_536,AGC,SGK,NA,SGK2,SGK2
TAU_524_536,AGC,SGK,NA,SGK3,SGK3
TAU_524_536,STE,STE11,ASK,MAP3K5,MAP3K5
TAU_524_536,STE,STE11,ASK,MAP3K6,MAP3K6
TAU_524_536,STE,STE11,ASK,MAP3K7,MAP3K15
TAU_524_536,STE,STE11,MEKK1,MAP3K1,MAP3K1
TAU_524_536,STE,STE11,MEKK15,MAP3K8,YSK4
TAU_524_536,STE,STE11,MEKK2,MAP3K3,MAP3K3
TAU_524_536,STE,STE11,MEKK2,MAP3K2,MAP3K2
TAU_524_536,STE,STE11,MEKK4,MAP3K4,MAP3K4
TLE2_246_258,CMGC,CDK,CCRK,CCRK,CCRK
TLE2_246_258,CMGC,CDK,CDC2,CDC2,CDC2
TLE2_246_258,CMGC,CDK,CDC2,CDK2,CDK2
TLE2_246_258,CMGC,CDK,CDC2,CDK3,CDK3
TLE2_246_258,CMGC,CDK,CDK10,CDK10,CDK10
TLE2_246_258,CMGC,CDK,CDK4,CDK4,CDK4
TLE2_246_258,CMGC,CDK,CDK4,CDK6,CDK6
TLE2_246_258,CMGC,CDK,CDK5,CDK5,CDK5
TLE2_246_258,CMGC,CDK,CDK7,CDK7,CDK7
TLE2_246_258,CMGC,CDK,CDK8,CDK8,CDK8
TLE2_246_258,CMGC,CDK,CDK8,CDK11,CDC2L6
TLE2_246_258,CMGC,CDK,CDK9,CDK9,CDK9
TLE2_246_258,CMGC,CDK,CRK7,CHED,CDC2L5
TLE2_246_258,CMGC,CDK,CRK7,CRK7,CRKRS
TLE2_246_258,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
TLE2_246_258,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
TLE2_246_258,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
TLE2_246_258,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
TLE2_246_258,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
TLE2_246_258,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
TLE2_246_258,CMGC,CDK,CDK11,CDK11B,CDK11B
TLE2_246_258,CK1,CK1,CK1-A,CK1A,CSNK1A1
TLE2_246_258,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
TLE2_246_258,CK1,CK1,CK1-D,CK1D,CSNK1D
TLE2_246_258,CK1,CK1,CK1-D,CK1E,CSNK1E
TLE2_246_258,CK1,CK1,CK1-G,CK1G2,CSNK1G2
TLE2_246_258,CK1,CK1,CK1-G,CK1G3,CSNK1G3
TLE2_246_258,CK1,CK1,CK1-G,CK1G1,CSNK1G1
TLE2_246_258,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
TLE2_246_258,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
TLE2_246_258,CMGC,DYRK,DYRK2,DYRK3,DYRK3
TLE2_246_258,CMGC,DYRK,DYRK2,DYRK2,DYRK2
TLE2_246_258,CMGC,DYRK,DYRK2,DYRK4,DYRK4
TLE2_246_258,CMGC,DYRK,HIPK,HIPK3,HIPK3
TLE2_246_258,CMGC,DYRK,HIPK,HIPK2,HIPK2
TLE2_246_258,CMGC,DYRK,HIPK,HIPK4,HIPK4
TLE2_246_258,CMGC,DYRK,HIPK,HIPK1,HIPK1
TLE2_246_258,CMGC,DYRK,PRP4,PRP4,PRPF4B
TLE2_246_258,CMGC,GSK,NA,GSK3A,GSK3A
TLE2_246_258,CMGC,GSK,NA,GSK3B,GSK3B
TLE2_246_258,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
TLE2_246_258,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
TLE2_246_258,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
TLE2_246_258,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
TLE2_246_258,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
TLE2_246_258,AGC,PDK1,NA,PDK1,PDPK1
TLE2_246_258,OTHER,PEK,GCN2,GCN2,EIF2AK4
TLE2_246_258,OTHER,PEK,HRI,HRI,EIF2AK1
TLE2_246_258,OTHER,PEK,PEK,PEK,EIF2AK3
TLE2_246_258,OTHER,PEK,PKR,PKR,EIF2AK2
TOP2A_1463_1475,AGC,AKT,NA,AKT1,AKT1
TOP2A_1463_1475,AGC,AKT,NA,AKT2,AKT2
TOP2A_1463_1475,AGC,AKT,NA,AKT3,AKT3
TOP2A_1463_1475,CMGC,CDK,CCRK,CCRK,CCRK
TOP2A_1463_1475,CMGC,CDK,CDC2,CDC2,CDC2
TOP2A_1463_1475,CMGC,CDK,CDC2,CDK2,CDK2
TOP2A_1463_1475,CMGC,CDK,CDC2,CDK3,CDK3
TOP2A_1463_1475,CMGC,CDK,CDK10,CDK10,CDK10
TOP2A_1463_1475,CMGC,CDK,CDK4,CDK4,CDK4
TOP2A_1463_1475,CMGC,CDK,CDK4,CDK6,CDK6
TOP2A_1463_1475,CMGC,CDK,CDK5,CDK5,CDK5
TOP2A_1463_1475,CMGC,CDK,CDK7,CDK7,CDK7
TOP2A_1463_1475,CMGC,CDK,CDK8,CDK8,CDK8
TOP2A_1463_1475,CMGC,CDK,CDK8,CDK11,CDC2L6
TOP2A_1463_1475,CMGC,CDK,CDK9,CDK9,CDK9
TOP2A_1463_1475,CMGC,CDK,CRK7,CHED,CDC2L5
TOP2A_1463_1475,CMGC,CDK,CRK7,CRK7,CRKRS
TOP2A_1463_1475,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
TOP2A_1463_1475,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
TOP2A_1463_1475,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
TOP2A_1463_1475,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
TOP2A_1463_1475,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
TOP2A_1463_1475,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
TOP2A_1463_1475,CMGC,CDK,CDK11,CDK11B,CDK11B
TOP2A_1463_1475,CK1,CK1,CK1-A,CK1A,CSNK1A1
TOP2A_1463_1475,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
TOP2A_1463_1475,CK1,CK1,CK1-D,CK1D,CSNK1D
TOP2A_1463_1475,CK1,CK1,CK1-D,CK1E,CSNK1E
TOP2A_1463_1475,CK1,CK1,CK1-G,CK1G2,CSNK1G2
TOP2A_1463_1475,CK1,CK1,CK1-G,CK1G3,CSNK1G3
TOP2A_1463_1475,CK1,CK1,CK1-G,CK1G1,CSNK1G1
TOP2A_1463_1475,CMGC,CK2,NA,CK2A1,CSNK2A1
TOP2A_1463_1475,CMGC,CK2,NA,CK2A2,CSNK2A2
TOP2A_1463_1475,CAMK,DAPK,DAPK,DAPK1,DAPK1
TOP2A_1463_1475,CAMK,DAPK,DAPK,DAPK3,DAPK3
TOP2A_1463_1475,CAMK,DAPK,DAPK,DAPK2,DAPK2
TOP2A_1463_1475,CAMK,DAPK,DRAK,DRAK2,STK17B
TOP2A_1463_1475,CAMK,DAPK,DRAK,DRAK1,STK17A
TOP2A_1463_1475,AGC,DMPK,CRIK,CRIK,CIT
TOP2A_1463_1475,AGC,DMPK,GEK,DMPK1,DMPK
TOP2A_1463_1475,AGC,DMPK,GEK,MRCKA,CDC42BPA
TOP2A_1463_1475,AGC,DMPK,GEK,MRCKB,CDC42BPB
TOP2A_1463_1475,AGC,DMPK,GEK,DMPK2,CDC42BPG
TOP2A_1463_1475,AGC,DMPK,ROCK,ROCK1,ROCK1
TOP2A_1463_1475,AGC,DMPK,ROCK,ROCK2,ROCK2
TOP2A_1463_1475,OTHER,IKK,NA,IKKA,CHUK
TOP2A_1463_1475,OTHER,IKK,NA,IKKB,IKBKB
TOP2A_1463_1475,OTHER,IKK,NA,IKKE,IKBKE
TOP2A_1463_1475,OTHER,IKK,NA,TBK1,TBK1
TOP2A_1463_1475,TKL,MLK,HH498,HH498,TNNI3K
TOP2A_1463_1475,TKL,MLK,ILK,ILK,ILK
TOP2A_1463_1475,TKL,MLK,LZK,DLK,MAP3K12
TOP2A_1463_1475,TKL,MLK,LZK,LZK,MAP3K13
TOP2A_1463_1475,TKL,MLK,MLK,MLK1,MAP3K9
TOP2A_1463_1475,TKL,MLK,MLK,MLK2,MAP3K10
TOP2A_1463_1475,TKL,MLK,MLK,MLK3,MAP3K11
TOP2A_1463_1475,TKL,MLK,MLK,MLK4,KIAA1804
TOP2A_1463_1475,TKL,MLK,TAK1,TAK1,MAP3K7
TOP2A_1463_1475,TKL,MLK,ZAK,ZAK,ZAK
TOP2A_1463_1475,OTHER,NEK,NEK1,NEK1,NEK1
TOP2A_1463_1475,OTHER,NEK,NEK1,NEK3,NEK3
TOP2A_1463_1475,OTHER,NEK,NEK1,NEK5,NEK5
TOP2A_1463_1475,OTHER,NEK,NEK10,NEK10,NEK10
TOP2A_1463_1475,OTHER,NEK,NEK11,NEK11,NEK11
TOP2A_1463_1475,OTHER,NEK,NEK2,NEK2,NEK2
TOP2A_1463_1475,OTHER,NEK,NEK4,NEK4,NEK4
TOP2A_1463_1475,OTHER,NEK,NEK6,NEK6,NEK6
TOP2A_1463_1475,OTHER,NEK,NEK6,NEK7,NEK7
TOP2A_1463_1475,OTHER,NEK,NEK8,NEK9,NEK9
TOP2A_1463_1475,OTHER,NEK,NEK8,NEK8,NEK8
TOP2A_1463_1475,OTHER,PEK,GCN2,GCN2,EIF2AK4
TOP2A_1463_1475,OTHER,PEK,HRI,HRI,EIF2AK1
TOP2A_1463_1475,OTHER,PEK,PEK,PEK,EIF2AK3
TOP2A_1463_1475,OTHER,PEK,PKR,PKR,EIF2AK2
TOP2A_1463_1475,CAMK,PHK,NA,PHKG1,PHKG1
TOP2A_1463_1475,CAMK,PHK,NA,PHKG2,PHKG2
TOP2A_1463_1475,CAMK,PIM,NA,PIM1,PIM1
TOP2A_1463_1475,CAMK,PIM,NA,PIM2,PIM2
TOP2A_1463_1475,CAMK,PIM,NA,PIM3,PIM3
TOP2A_1463_1475,AGC,PKA,NA,PKACA,PRKACA
TOP2A_1463_1475,AGC,PKA,NA,PKACB,PRKACB
TOP2A_1463_1475,AGC,PKA,NA,PKACG,PRKACG
TOP2A_1463_1475,AGC,PKA,NA,PRKX,PRKX
TOP2A_1463_1475,AGC,PKA,NA,PRKY,PRKY
TOP2A_1463_1475,AGC,PKG,NA,PKG1,PRKG1
TOP2A_1463_1475,AGC,PKG,NA,PKG2,PRKG2
TOP2A_1463_1475,OTHER,PLK,PLK1,PLK1,PLK1
TOP2A_1463_1475,OTHER,PLK,PLK2,PLK3,PLK3
TOP2A_1463_1475,OTHER,PLK,PLK2,PLK2,PLK2
TOP2A_1463_1475,OTHER,PLK,SAK,PLK4,PLK4
TOP2A_1463_1475,CAMK,RAD53,NA,CHK2,CHEK2
TOP2A_1463_1475,TKL,RIPK,NA,RIPK1,RIPK1
TOP2A_1463_1475,TKL,RIPK,NA,RIPK2,RIPK2
TOP2A_1463_1475,TKL,RIPK,NA,RIPK3,RIPK3
TOP2A_1463_1475,TKL,RIPK,NA,ANKRD3,RIPK4
TOP2A_1463_1475,TKL,RIPK,NA,SGK288,ANKK1
TOP2A_1463_1475,AGC,RSK,MSK,MSK2,RPS6KA4
TOP2A_1463_1475,AGC,RSK,MSK,MSK1,RPS6KA5
TOP2A_1463_1475,AGC,RSK,P70,P70S6K,RPS6KB1
TOP2A_1463_1475,AGC,RSK,P70,P70S6KB,RPS6KB2
TOP2A_1463_1475,AGC,RSK,RSK,RSK3,RPS6KA1
TOP2A_1463_1475,AGC,RSK,RSK,RSK1,RPS6KA2
TOP2A_1463_1475,AGC,RSK,RSK,RSK2,RPS6KA3
TOP2A_1463_1475,AGC,RSK,RSK,RSK4,RPS6KA6
TY3H_65_77,CAMK,CAMK2,NA,CAMK2A,CAMK2A
TY3H_65_77,CAMK,CAMK2,NA,CAMK2B,CAMK2B
TY3H_65_77,CAMK,CAMK2,NA,CAMK2D,CAMK2D
TY3H_65_77,CAMK,CAMK2,NA,CAMK2G,CAMK2G
TY3H_65_77,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
TY3H_65_77,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
TY3H_65_77,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
TY3H_65_77,CAMK,MAPKAPK,MNK,MNK2,MKNK2
TY3H_65_77,CAMK,MAPKAPK,MNK,MNK1,MKNK1
TY3H_65_77,CAMK,PHK,NA,PHKG1,PHKG1
TY3H_65_77,CAMK,PHK,NA,PHKG2,PHKG2
TY3H_65_77,CAMK,PIM,NA,PIM1,PIM1
TY3H_65_77,CAMK,PIM,NA,PIM2,PIM2
TY3H_65_77,CAMK,PIM,NA,PIM3,PIM3
TY3H_65_77,AGC,PKA,NA,PKACA,PRKACA
TY3H_65_77,AGC,PKA,NA,PKACB,PRKACB
TY3H_65_77,AGC,PKA,NA,PKACG,PRKACG
TY3H_65_77,AGC,PKA,NA,PRKX,PRKX
TY3H_65_77,AGC,PKA,NA,PRKY,PRKY
TY3H_65_77,AGC,PKG,NA,PKG1,PRKG1
TY3H_65_77,AGC,PKG,NA,PKG2,PRKG2
TY3H_65_77,TKL,RIPK,NA,RIPK1,RIPK1
TY3H_65_77,TKL,RIPK,NA,RIPK2,RIPK2
TY3H_65_77,TKL,RIPK,NA,RIPK3,RIPK3
TY3H_65_77,TKL,RIPK,NA,ANKRD3,RIPK4
TY3H_65_77,TKL,RIPK,NA,SGK288,ANKK1
TY3H_65_77,AGC,RSK,MSK,MSK2,RPS6KA4
TY3H_65_77,AGC,RSK,MSK,MSK1,RPS6KA5
TY3H_65_77,AGC,RSK,P70,P70S6K,RPS6KB1
TY3H_65_77,AGC,RSK,P70,P70S6KB,RPS6KB2
TY3H_65_77,AGC,RSK,RSK,RSK3,RPS6KA1
TY3H_65_77,AGC,RSK,RSK,RSK1,RPS6KA2
TY3H_65_77,AGC,RSK,RSK,RSK2,RPS6KA3
TY3H_65_77,AGC,RSK,RSK,RSK4,RPS6KA6
VASP_150_162,AGC,DMPK,CRIK,CRIK,CIT
VASP_150_162,AGC,DMPK,GEK,DMPK1,DMPK
VASP_150_162,AGC,DMPK,GEK,MRCKA,CDC42BPA
VASP_150_162,AGC,DMPK,GEK,MRCKB,CDC42BPB
VASP_150_162,AGC,DMPK,GEK,DMPK2,CDC42BPG
VASP_150_162,AGC,DMPK,ROCK,ROCK1,ROCK1
VASP_150_162,AGC,DMPK,ROCK,ROCK2,ROCK2
VASP_150_162,CAMK,PHK,NA,PHKG1,PHKG1
VASP_150_162,CAMK,PHK,NA,PHKG2,PHKG2
VASP_150_162,CAMK,PIM,NA,PIM1,PIM1
VASP_150_162,CAMK,PIM,NA,PIM2,PIM2
VASP_150_162,CAMK,PIM,NA,PIM3,PIM3
VASP_150_162,AGC,PKA,NA,PKACA,PRKACA
VASP_150_162,AGC,PKA,NA,PKACB,PRKACB
VASP_150_162,AGC,PKA,NA,PKACG,PRKACG
VASP_150_162,AGC,PKA,NA,PRKX,PRKX
VASP_150_162,AGC,PKA,NA,PRKY,PRKY
VASP_150_162,CAMK,PKD,NA,PKD1,PRKD1
VASP_150_162,CAMK,PKD,NA,PKD3,PRKD3
VASP_150_162,CAMK,PKD,NA,PKD2,PRKD2
VASP_150_162,AGC,PKG,NA,PKG1,PRKG1
VASP_150_162,AGC,PKG,NA,PKG2,PRKG2
VASP_150_162,TKL,RIPK,NA,RIPK1,RIPK1
VASP_150_162,TKL,RIPK,NA,RIPK2,RIPK2
VASP_150_162,TKL,RIPK,NA,RIPK3,RIPK3
VASP_150_162,TKL,RIPK,NA,ANKRD3,RIPK4
VASP_150_162,TKL,RIPK,NA,SGK288,ANKK1
VASP_150_162,AGC,RSK,MSK,MSK2,RPS6KA4
VASP_150_162,AGC,RSK,MSK,MSK1,RPS6KA5
VASP_150_162,AGC,RSK,P70,P70S6K,RPS6KB1
VASP_150_162,AGC,RSK,P70,P70S6KB,RPS6KB2
VASP_150_162,AGC,RSK,RSK,RSK3,RPS6KA1
VASP_150_162,AGC,RSK,RSK,RSK1,RPS6KA2
VASP_150_162,AGC,RSK,RSK,RSK2,RPS6KA3
VASP_150_162,AGC,RSK,RSK,RSK4,RPS6KA6
VASP_232_244,CMGC,CDK,CCRK,CCRK,CCRK
VASP_232_244,CMGC,CDK,CDC2,CDC2,CDC2
VASP_232_244,CMGC,CDK,CDC2,CDK2,CDK2
VASP_232_244,CMGC,CDK,CDC2,CDK3,CDK3
VASP_232_244,CMGC,CDK,CDK10,CDK10,CDK10
VASP_232_244,CMGC,CDK,CDK4,CDK4,CDK4
VASP_232_244,CMGC,CDK,CDK4,CDK6,CDK6
VASP_232_244,CMGC,CDK,CDK5,CDK5,CDK5
VASP_232_244,CMGC,CDK,CDK7,CDK7,CDK7
VASP_232_244,CMGC,CDK,CDK8,CDK8,CDK8
VASP_232_244,CMGC,CDK,CDK8,CDK11,CDC2L6
VASP_232_244,CMGC,CDK,CDK9,CDK9,CDK9
VASP_232_244,CMGC,CDK,CRK7,CHED,CDC2L5
VASP_232_244,CMGC,CDK,CRK7,CRK7,CRKRS
VASP_232_244,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
VASP_232_244,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
VASP_232_244,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
VASP_232_244,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
VASP_232_244,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
VASP_232_244,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
VASP_232_244,CMGC,CDK,CDK11,CDK11B,CDK11B
VASP_232_244,AGC,DMPK,CRIK,CRIK,CIT
VASP_232_244,AGC,DMPK,GEK,DMPK1,DMPK
VASP_232_244,AGC,DMPK,GEK,MRCKA,CDC42BPA
VASP_232_244,AGC,DMPK,GEK,MRCKB,CDC42BPB
VASP_232_244,AGC,DMPK,GEK,DMPK2,CDC42BPG
VASP_232_244,AGC,DMPK,ROCK,ROCK1,ROCK1
VASP_232_244,AGC,DMPK,ROCK,ROCK2,ROCK2
VASP_232_244,OTHER,IKK,NA,IKKA,CHUK
VASP_232_244,OTHER,IKK,NA,IKKB,IKBKB
VASP_232_244,OTHER,IKK,NA,IKKE,IKBKE
VASP_232_244,OTHER,IKK,NA,TBK1,TBK1
VASP_232_244,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
VASP_232_244,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
VASP_232_244,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
VASP_232_244,CAMK,MAPKAPK,MNK,MNK2,MKNK2
VASP_232_244,CAMK,MAPKAPK,MNK,MNK1,MKNK1
VASP_232_244,CAMK,PHK,NA,PHKG1,PHKG1
VASP_232_244,CAMK,PHK,NA,PHKG2,PHKG2
VASP_232_244,CAMK,PIM,NA,PIM1,PIM1
VASP_232_244,CAMK,PIM,NA,PIM2,PIM2
VASP_232_244,CAMK,PIM,NA,PIM3,PIM3
VASP_232_244,AGC,PKA,NA,PKACA,PRKACA
VASP_232_244,AGC,PKA,NA,PKACB,PRKACB
VASP_232_244,AGC,PKA,NA,PKACG,PRKACG
VASP_232_244,AGC,PKA,NA,PRKX,PRKX
VASP_232_244,AGC,PKA,NA,PRKY,PRKY
VASP_232_244,CAMK,PKD,NA,PKD1,PRKD1
